,_id,title,min_salary,max_salary,currency,href,site
150,52586292,Младший программист Python (MaxPatrol VM),,,,https://saratov.hh.ru/vacancy/52586292?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
151,52554006,"Стажер ""Разработка приложений""",,,,https://saratov.hh.ru/vacancy/52554006?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
152,52341839,Junior BI Аналитик,70000.0,90000.0,руб.,https://saratov.hh.ru/vacancy/52341839?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
153,42462084,Junior C++ Developer (Младший С++ разработчик),120000.0,,руб.,https://saratov.hh.ru/vacancy/42462084?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
154,52289469,Junior Python Developer (remote),10000.0,40000.0,руб.,https://saratov.hh.ru/vacancy/52289469?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
155,52885363,Junior QA Manual Engineer,,,,https://saratov.hh.ru/vacancy/52885363?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
156,52113553,Младший Python программист (MaxPatrol 8),,,,https://saratov.hh.ru/vacancy/52113553?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
157,52148830,Junior Java Developer,,,,https://saratov.hh.ru/vacancy/52148830?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
158,50329575,Младший аналитик Power BI,,,,https://saratov.hh.ru/vacancy/50329575?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
159,52363897,Стажер/младший аналитик данных,,,,https://saratov.hh.ru/vacancy/52363897?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
160,52418304,Младший аналитик в отдел исследований цифровых рисков (Департамент Digital Risk Protection),,,,https://saratov.hh.ru/vacancy/52418304?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
161,53275819,Младший DevOps-инженер,,,,https://saratov.hh.ru/vacancy/53275819?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
162,53372228,Junior DevOps-инженер/Middle sisadmin (Дистанционная работа),,,,https://saratov.hh.ru/vacancy/53372228?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
163,52761648,Инженер-программист встроенных систем (Embedded Software Engineer),,,,https://saratov.hh.ru/vacancy/52761648?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
164,52156739,Продуктовый аналитик / Product analyst (удаленно),,,,https://saratov.hh.ru/vacancy/52156739?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
165,46213657,Ведущий Data Scientist/ RNA Lead,,380000.0,руб.,https://saratov.hh.ru/vacancy/46213657?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
166,52162079,Ментор по JavaScript,17000.0,100000.0,руб.,https://saratov.hh.ru/vacancy/52162079?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
167,52761620,Инженер по разработке RTL (RTL designer),,,,https://saratov.hh.ru/vacancy/52761620?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
168,52761636,Инженер-верификатор (RTL verification engineer),,,,https://saratov.hh.ru/vacancy/52761636?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
169,52761637,Инженер-верификатор (RTL verification engineer),,,,https://saratov.hh.ru/vacancy/52761637?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
170,53212487,DevOps инженер (Junior),80000.0,120000.0,руб.,https://saratov.hh.ru/vacancy/53212487?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
171,53240477,DevOps-инженер,120000.0,,руб.,https://saratov.hh.ru/vacancy/53240477?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
172,52601179,"Backend-разработчик (PHP, Junior)",30000.0,,руб.,https://saratov.hh.ru/vacancy/52601179?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
173,52818619,Инженер данных / DE (удалённо),,,,https://saratov.hh.ru/vacancy/52818619?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
174,53209664,Программист,,,,https://saratov.hh.ru/vacancy/53209664?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
175,52338747,Тестировщик ПО,80000.0,150000.0,руб.,https://saratov.hh.ru/vacancy/52338747?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
176,52367556,Test Automation Expert,2800.0,4050.0,USD,https://saratov.hh.ru/vacancy/52367556?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
177,53267123,Junior Product Manager / Project Manager,,,,https://saratov.hh.ru/vacancy/53267123?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
178,50624176,Руководитель группы разработки (Python),,,,https://saratov.hh.ru/vacancy/50624176?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
179,49103133,Администратор Linux (Junior DevOps),,,,https://saratov.hh.ru/vacancy/49103133?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
180,53336221,IT-рекрутер / IT People Manager,,,,https://saratov.hh.ru/vacancy/53336221?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
181,53333293,ML Lead,,,,https://saratov.hh.ru/vacancy/53333293?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
182,50693541,Senior Software Developer С++,,,,https://saratov.hh.ru/vacancy/50693541?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
183,44903435,Старший риск - аналитик,,,,https://saratov.hh.ru/vacancy/44903435?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
184,52535804,Преподаватель по программированию со знанием иврита в онлайн-школу,,1000.0,USD,https://saratov.hh.ru/vacancy/52535804?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
185,48545450,Embedded Software Senior QA Engineer,,,,https://saratov.hh.ru/vacancy/48545450?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
186,50829897,Младший системный администратор Linux,60000.0,95000.0,руб.,https://saratov.hh.ru/vacancy/50829897?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
187,52106893,Руководитель команды разработчиков (TeamLead),,,,https://saratov.hh.ru/vacancy/52106893?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
188,52821038,HR manager,100000.0,,руб.,https://saratov.hh.ru/vacancy/52821038?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
189,42720342,Ведущий инженер-программист ПЛИС,,,,https://saratov.hh.ru/vacancy/42720342?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
190,52146688,Администратор СХД,,,,https://saratov.hh.ru/vacancy/52146688?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
191,52146670,Администратор СХД,,,,https://saratov.hh.ru/vacancy/52146670?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
192,51294055,Руководитель разработки ( WEB ),,,,https://saratov.hh.ru/vacancy/51294055?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
193,49745441,Младший научный сотрудник,,,,https://saratov.hh.ru/vacancy/49745441?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
194,52383244,Менеджер проектного офиса,,,,https://saratov.hh.ru/vacancy/52383244?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
195,53333294,Senior Analytical Consultant (Forecasting),,,,https://saratov.hh.ru/vacancy/53333294?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
196,53333297,Senior Analytical Consultant (Pricing),,,,https://saratov.hh.ru/vacancy/53333297?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
197,52303009,Младший специалист по управленческому учету,45000.0,60000.0,руб.,https://saratov.hh.ru/vacancy/52303009?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
198,49550354,Научный сотрудник,,,,https://saratov.hh.ru/vacancy/49550354?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
199,53195707,Младший коммерческий специалист,45000.0,55000.0,руб.,https://saratov.hh.ru/vacancy/53195707?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
200,53096823,Middle/Senior Frontend,3500.0,4000.0,USD,https://saratov.hh.ru/vacancy/53096823?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
201,53066436,Младший актуарий,,,,https://saratov.hh.ru/vacancy/53066436?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
202,53081025,QA Automation engineer,,,,https://saratov.hh.ru/vacancy/53081025?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
203,50922371,Frontend разработчик (Vue),80000.0,,руб.,https://saratov.hh.ru/vacancy/50922371?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
204,53096851,Инженер по сопровождению,,,,https://saratov.hh.ru/vacancy/53096851?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
205,53081026,QA Automation engineer,,,,https://saratov.hh.ru/vacancy/53081026?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
206,50018416,Senior QA Specialist,,,,https://saratov.hh.ru/vacancy/50018416?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
207,53092042,Старший инженер по тестированию в Учебник,,,,https://saratov.hh.ru/vacancy/53092042?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
208,52810363,Frontend-разработчик (работа с SaaS продуктом),45000.0,60000.0,руб.,https://saratov.hh.ru/vacancy/52810363?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
209,53085819,"Data Engineer/Architect (Senior Consultant/Expert), Technology Consulting",,,,https://saratov.hh.ru/vacancy/53085819?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
210,52119638,Инженер технической поддержки,,,,https://saratov.hh.ru/vacancy/52119638?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
211,43878338,Администратор СХД,,,,https://saratov.hh.ru/vacancy/43878338?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
212,48810693,Senior NodeJS Developer,,,,https://saratov.hh.ru/vacancy/48810693?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
213,51900090,Рекрутер (ИТ-специалисты),130000.0,,руб.,https://saratov.hh.ru/vacancy/51900090?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
214,53023539,Эксперт-преподаватель по курсу Python / Django REST framework,,,,https://saratov.hh.ru/vacancy/53023539?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
215,53037408,"Эксперт-преподаватель по курсу ""Командная разработка по методологии Agile: SCRUM"" (Python developer)",,,,https://saratov.hh.ru/vacancy/53037408?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
216,53037412,"Эксперт-преподаватель по курсу ""Командная разработка по методологии Agile: SCRUM"" (Python developer)",,,,https://saratov.hh.ru/vacancy/53037412?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
217,53037410,"Эксперт-преподаватель по курсу ""Командная разработка по методологии Agile: SCRUM"" (Python developer)",,,,https://saratov.hh.ru/vacancy/53037410?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
218,53037413,"Эксперт-преподаватель по курсу ""Командная разработка по методологии Agile: SCRUM"" (Python developer)",,,,https://saratov.hh.ru/vacancy/53037413?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
219,53037411,"Эксперт-преподаватель по курсу ""Командная разработка по методологии Agile: SCRUM"" (Python developer)",,,,https://saratov.hh.ru/vacancy/53037411?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
220,52885541,Senior / TeamLead Golang developer,,450000.0,руб.,https://saratov.hh.ru/vacancy/52885541?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
221,49439524,Junior C++ SW Developer,,,,https://saratov.hh.ru/vacancy/49439524?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
222,52892992,Специалист по мониторингу/Инженер мониторинга/Специалист системы мониторинга,,,,https://saratov.hh.ru/vacancy/52892992?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
223,52902685,Младший специалист\Специалист группы финансового мониторинга,,,,https://saratov.hh.ru/vacancy/52902685?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
224,52858624,Junior Security Specialist,,,,https://saratov.hh.ru/vacancy/52858624?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
225,52845239,Младший аналитик,,,,https://saratov.hh.ru/vacancy/52845239?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
226,52841993,Junior Frontend разработчик,60000.0,,руб.,https://saratov.hh.ru/vacancy/52841993?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
227,51703267,Junior C++ (1710),,,,https://saratov.hh.ru/vacancy/51703267?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
228,52852430,NodeJS (Backend) разработчик (Middle),140000.0,,руб.,https://saratov.hh.ru/vacancy/52852430?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
229,49725357,Data Analyst,,,,https://saratov.hh.ru/vacancy/49725357?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
230,52300285,Junior web-analyst/Младший веб-аналитик,40000.0,65000.0,руб.,https://saratov.hh.ru/vacancy/52300285?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
231,49637868,IT Engineer/Младший системный администратор (Linux),,,,https://saratov.hh.ru/vacancy/49637868?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
232,50477564,Senior Data scientist,,,,https://saratov.hh.ru/vacancy/50477564?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
233,52818274,Преподаватель программирования Учи.ру/КодКласс,20000.0,40000.0,руб.,https://saratov.hh.ru/vacancy/52818274?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
234,51333936,Senior QA,250000.0,,руб.,https://saratov.hh.ru/vacancy/51333936?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
235,51109034,Аналитик (Младший специалист),,,,https://saratov.hh.ru/vacancy/51109034?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
236,49916165,Продуктовый аналитик (Origination),,,,https://saratov.hh.ru/vacancy/49916165?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
237,49751429,Middle system administrator/Junior devops,100000.0,150000.0,руб.,https://saratov.hh.ru/vacancy/49751429?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
238,49589464,Системный инженер,,,,https://saratov.hh.ru/vacancy/49589464?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
239,52759098,Младший разработчик встроенных систем Embedded Linux,,,,https://saratov.hh.ru/vacancy/52759098?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
240,50231742,Младший ИТ-аналитик в Холдинг РЕСО,,,,https://saratov.hh.ru/vacancy/50231742?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
241,49622338,Младший консультант / Консультант оценки финансовых рисков — Управление рисками организаций,,,,https://saratov.hh.ru/vacancy/49622338?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
242,50171463,Разработчик тестового окружения,,,,https://saratov.hh.ru/vacancy/50171463?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
243,52570162,Младший аналитик персональных коммуникаций,,,,https://saratov.hh.ru/vacancy/52570162?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
244,52564134,"Эксперт-преподаватель по курсу ""Командная разработка по методологии Agile: SCRUM"" (Python developer)",,,,https://saratov.hh.ru/vacancy/52564134?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
245,41837109,QA Automation Engineer-Trainee (Software Developer in Test ),,,,https://saratov.hh.ru/vacancy/41837109?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
246,50036058,Разработчик-аналитик,,,,https://saratov.hh.ru/vacancy/50036058?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
247,52534561,Team Lead Python Engineer,,,,https://saratov.hh.ru/vacancy/52534561?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
248,52529479,Системный администратор Linux,,,,https://saratov.hh.ru/vacancy/52529479?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
249,51193313,IOS разработчик мобильных приложений (Junior),,,,https://saratov.hh.ru/vacancy/51193313?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
250,52529478,Системный администратор Linux,,,,https://saratov.hh.ru/vacancy/52529478?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
251,47917159,Team Lead Ruby on Rails,,,,https://saratov.hh.ru/vacancy/47917159?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
252,51181487,QA automation engineer,,,,https://saratov.hh.ru/vacancy/51181487?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
253,52497364,Junior DevOps Engineer (Azure),,,,https://saratov.hh.ru/vacancy/52497364?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
254,51250141,DevOps инженер,,,,https://saratov.hh.ru/vacancy/51250141?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
255,52491679,Младший web-аналитик,,,,https://saratov.hh.ru/vacancy/52491679?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
256,50542231,Младший инженер-программист,,,,https://saratov.hh.ru/vacancy/50542231?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
257,52495272,Web разработчик (Junior Web-разработчик),30000.0,,руб.,https://saratov.hh.ru/vacancy/52495272?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
258,49714165,SDET (QA Automation Engineer)/Trainee,,,,https://saratov.hh.ru/vacancy/49714165?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
259,51334447,Преподаватель по Data Science (Machine Learning),,,,https://saratov.hh.ru/vacancy/51334447?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
260,48378400,Ведущий Java-разработчик,,,,https://saratov.hh.ru/vacancy/48378400?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
261,44049175,Специалист по мониторингу/Инженер мониторинга/Специалист системы мониторинга,,,,https://saratov.hh.ru/vacancy/44049175?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
262,51094098,Junior QA Engineer/Инженер-тестировщик (R&D),,,,https://saratov.hh.ru/vacancy/51094098?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
263,49504119,Devops инженер (Junior),,,,https://saratov.hh.ru/vacancy/49504119?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
264,46422269,Младший системный администратор,70000.0,110000.0,руб.,https://saratov.hh.ru/vacancy/46422269?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
265,52301702,Junior инженер по автоматизированному тестированию (Java),,,,https://saratov.hh.ru/vacancy/52301702?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
266,52336376,Ведущий IT аудитор корпоративного бизнеса,,,,https://saratov.hh.ru/vacancy/52336376?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
267,52293672,Web разработчик (Junior Web-разработчик),30000.0,45000.0,руб.,https://saratov.hh.ru/vacancy/52293672?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
268,52294851,Junior DevOps специалист,,,,https://saratov.hh.ru/vacancy/52294851?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
269,52281869,IT Support Specialist / Junior SysOps,,,,https://saratov.hh.ru/vacancy/52281869?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
270,50515748,Разработчик SQL,,,,https://saratov.hh.ru/vacancy/50515748?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
271,50311988,DevOps,100000.0,180000.0,руб.,https://saratov.hh.ru/vacancy/50311988?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
272,52337369,Специалист отдела моделирования и оптимизации трубопроводов,,,,https://saratov.hh.ru/vacancy/52337369?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
273,50956078,Manual QA Engineer (Middle),,,,https://saratov.hh.ru/vacancy/50956078?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
274,52283027,IT Engineer/Младший системный администратор (Linux),,,,https://saratov.hh.ru/vacancy/52283027?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
275,52283109,IT Engineer/Младший системный администратор (Linux),,,,https://saratov.hh.ru/vacancy/52283109?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
276,52298645,Младший специалист Управления финансового контроллинга / Junior specialist of Financial Controlling,,,,https://saratov.hh.ru/vacancy/52298645?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
277,52283075,IT Engineer/Младший системный администратор (Linux),,,,https://saratov.hh.ru/vacancy/52283075?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
278,46025219,Специалист по информационной безопасности (Junior/Middle),,,,https://saratov.hh.ru/vacancy/46025219?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
279,49245048,QA TechLead (Automation),,,,https://saratov.hh.ru/vacancy/49245048?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
280,49435570,Младший BI разработчик,,,,https://saratov.hh.ru/vacancy/49435570?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
281,52119120,Junior Linux администратор / DevOps инженер,,,,https://saratov.hh.ru/vacancy/52119120?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
282,52085449,Программист,200.0,,руб.,https://saratov.hh.ru/vacancy/52085449?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
283,52081848,Data Scientist,80000.0,,руб.,https://saratov.hh.ru/vacancy/52081848?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
284,52065613,Data Scientist,80000.0,,руб.,https://saratov.hh.ru/vacancy/52065613?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
285,52097766,Педагог (кружок программирования),80000.0,200000.0,руб.,https://saratov.hh.ru/vacancy/52097766?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
286,52056305,QA-инженер,,,,https://saratov.hh.ru/vacancy/52056305?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
287,52056890,Программист C# / Разработчик Unity (Junior),40000.0,50000.0,руб.,https://saratov.hh.ru/vacancy/52056890?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
288,52047392,Младший аналитик,,,,https://saratov.hh.ru/vacancy/52047392?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
289,52037648,Junior Test Engineer/ Инженер по тестированию,,,,https://saratov.hh.ru/vacancy/52037648?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
290,52084232,Преподаватель курсов программирования в школу Алгоритмика,30000.0,50000.0,руб.,https://saratov.hh.ru/vacancy/52084232?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
291,51984945,Middle backend developer,130000.0,180000.0,руб.,https://saratov.hh.ru/vacancy/51984945?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
292,52049250,Junior/Middle Product Manager (Scoring)/Младший менеджер продукта (Скоринг),,,,https://saratov.hh.ru/vacancy/52049250?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
293,46056967,Junior / Middle / Senior Software Developer in Test (Automation QA Engineer),,,,https://saratov.hh.ru/vacancy/46056967?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
294,51043958,Младший аналитик,,,,https://saratov.hh.ru/vacancy/51043958?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
295,50771791,"Младший аналитик данных, Финансы / Социальная коммерция",,,,https://saratov.hh.ru/vacancy/50771791?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
296,52137951,Младший аналитик,32500.0,,руб.,https://saratov.hh.ru/vacancy/52137951?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
297,52051803,IT Recruiter (remote),90000.0,150000.0,руб.,https://saratov.hh.ru/vacancy/52051803?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
298,52036530,Devops-инженер,,,,https://saratov.hh.ru/vacancy/52036530?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
299,52082303,Postgres Senior администратор в команду сервиса путешествий,,,,https://saratov.hh.ru/vacancy/52082303?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python%20junior,HeadHunter
